"","eco_innovation","recycling","resource_reduction","energy_saving","sust_prod","AI","bigdata","cloud","highspeed","robot","smart_devices","fam_owned","financecap","indstrl_area","urban_area","skillshortage","nace_a","ln_size","isocntry"
"2549",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"7",2.30258509299405,"FR"
"2550",0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,"8",2.19722457733622,"FR"
"2551",0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,"8",1.38629436111989,"FR"
"2552",0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,"6",1.79175946922805,"FR"
"2553",1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,"2",3.80666248977032,"FR"
"2554",1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,"6",1.38629436111989,"FR"
"2555",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"2",1.79175946922805,"FR"
"2556",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"12",1.38629436111989,"FR"
"2557",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,"6",0.693147180559945,"FR"
"2558",0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,"9",0.693147180559945,"FR"
"2559",0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,"6",1.6094379124341,"FR"
"2560",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"11",0.693147180559945,"FR"
"2561",0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,"6",1.94591014905531,"FR"
"2562",0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,"6",1.38629436111989,"FR"
"2563",0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,"8",0.693147180559945,"FR"
"2564",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"6",3.61091791264422,"FR"
"2565",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"13",3.78418963391826,"FR"
"2566",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,"5",1.79175946922805,"FR"
"2567",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,"6",1.09861228866811,"FR"
"2568",0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,"12",1.38629436111989,"FR"
"2569",0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,"8",0.693147180559945,"FR"
"2570",0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,"6",1.79175946922805,"FR"
"2571",1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,"2",2.30258509299405,"FR"
"2572",0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,"2",3.40119738166216,"FR"
"2573",0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,"12",0.693147180559945,"FR"
"2574",1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,"6",0.693147180559945,"FR"
"2575",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"6",1.79175946922805,"FR"
"2576",0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,"2",3.58351893845611,"FR"
"2577",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"6",2.07944154167984,"FR"
"2578",0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,"11",1.6094379124341,"FR"
"2579",0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,"8",1.6094379124341,"FR"
"2580",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"8",1.79175946922805,"FR"
"2581",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"11",1.09861228866811,"FR"
"2582",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"12",1.38629436111989,"FR"
"2583",0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,"8",2.07944154167984,"FR"
"2584",1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,"10",0.693147180559945,"FR"
"2585",0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,"2",2.39789527279837,"FR"
"2586",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"5",1.6094379124341,"FR"
"2587",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"8",1.38629436111989,"FR"
"2588",0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,"6",0.693147180559945,"FR"
"2589",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",0.693147180559945,"FR"
"2590",0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,"2",3.43398720448515,"FR"
"2591",0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,"13",1.38629436111989,"FR"
"2592",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,"6",1.38629436111989,"FR"
"2593",1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,"10",0.693147180559945,"FR"
"2594",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"6",1.6094379124341,"FR"
"2595",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"8",2.07944154167984,"FR"
"2596",1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,"6",2.19722457733622,"FR"
"2597",1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,"7",0.693147180559945,"FR"
"2598",0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,"2",2.70805020110221,"FR"
"2599",0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,"6",2.30258509299405,"FR"
"2600",0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,"16",1.79175946922805,"FR"
"2601",0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,"2",2.19722457733622,"FR"
"2602",0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,"6",1.79175946922805,"FR"
"2603",0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,"9",2.07944154167984,"FR"
"2604",0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,"12",1.94591014905531,"FR"
"2605",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",1.6094379124341,"FR"
"2606",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"2",1.09861228866811,"FR"
"2607",0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,"12",1.09861228866811,"FR"
"2608",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,"6",1.79175946922805,"FR"
"2609",0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,"2",2.07944154167984,"FR"
"2610",1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,"5",2.63905732961526,"FR"
"2611",0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,"2",1.38629436111989,"FR"
"2612",1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,"8",2.94443897916644,"FR"
"2613",0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,"8",2.89037175789616,"FR"
"2614",1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"6",1.6094379124341,"FR"
"2615",0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,"2",0.693147180559945,"FR"
"2616",0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,"6",0.693147180559945,"FR"
"2617",0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,"8",1.09861228866811,"FR"
"2618",0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,"6",0.693147180559945,"FR"
"2619",1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,"7",2.19722457733622,"FR"
"2620",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"5",1.94591014905531,"FR"
"2621",0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,"6",1.94591014905531,"FR"
"2622",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"6",1.79175946922805,"FR"
"2623",1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,"6",1.38629436111989,"FR"
"2624",0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"2",1.94591014905531,"FR"
"2625",0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,"6",1.6094379124341,"IE"
"2626",0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,"6",2.77258872223978,"IE"
"2627",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"12",1.09861228866811,"IE"
"2628",0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,"6",3.2188758248682,"IE"
"2629",0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,"9",2.39789527279837,"IE"
"2630",0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"13",4.78749174278205,"IE"
"2631",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"6",0.693147180559945,"IE"
"2632",0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"6",1.94591014905531,"IE"
"2633",1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,"12",0.693147180559945,"IE"
"2634",1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,"12",3.80666248977032,"IE"
"2635",0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,"2",1.6094379124341,"IE"
"2636",0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,"15",5.7037824746562,"IE"
"2637",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,"7",3.91202300542815,"IE"
"2638",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"6",2.07944154167984,"IE"
"2639",0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"13",2.99573227355399,"IE"
"2640",1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,"13",2.19722457733622,"IE"
"2641",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"8",1.6094379124341,"IE"
"2642",0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,"6",1.6094379124341,"IE"
"2643",0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,"6",3.91202300542815,"IE"
"2644",1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,"6",5.01063529409626,"IE"
"2645",0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"9",5.7037824746562,"IE"
"2646",0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,"8",4.14313472639153,"IE"
"2647",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"10",1.09861228866811,"IE"
"2648",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"8",2.99573227355399,"IE"
"2649",0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,"6",2.07944154167984,"IE"
"2650",1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,"8",0.693147180559945,"IE"
"2651",0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"6",4.0943445622221,"IE"
"2652",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"5",1.09861228866811,"IE"
"2653",0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"6",2.19722457733622,"IE"
"2654",0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,"6",1.6094379124341,"IE"
"2655",1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,"6",4.60517018598809,"IE"
"2656",0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"6",1.38629436111989,"IE"
"2657",1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,"8",4.24849524204936,"IE"
"2658",0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,"2",2.99573227355399,"IE"
"2659",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"15",2.30258509299405,"IE"
"2660",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"2",4.60517018598809,"IE"
"2661",1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,"16",6.85646198459459,"IE"
"2662",1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,"13",2.07944154167984,"IE"
"2663",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,"12",0.693147180559945,"IE"
"2664",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"10",3.91202300542815,"IE"
"2665",0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,"6",1.6094379124341,"IE"
"2666",1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,"6",1.79175946922805,"IE"
"2667",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"12",1.38629436111989,"IE"
"2668",1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,"5",1.79175946922805,"IE"
"2669",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"6",2.99573227355399,"IE"
"2670",0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"6",3.68887945411394,"IE"
"2671",1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,"15",6.80239476332431,"IE"
"2672",1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,"5",4.78749174278205,"IE"
"2673",0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"6",1.79175946922805,"IE"
"2674",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"14",2.484906649788,"IE"
"2675",0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,"6",3.68887945411394,"IE"
"2676",0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,"8",8.29404964010203,"IE"
"2677",0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,"6",1.94591014905531,"IE"
"2678",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"14",3.91202300542815,"IE"
"2679",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"2",2.484906649788,"IE"
"2680",0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,"6",1.38629436111989,"IE"
"2681",1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,"7",4.38202663467388,"IE"
"2682",1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,"10",0.693147180559945,"IE"
"2683",0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,"6",1.79175946922805,"IE"
"2684",0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,"8",5.52146091786225,"IE"
"2685",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"6",1.38629436111989,"IE"
"2686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"6",1.6094379124341,"IE"
"2687",1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,"6",2.30258509299405,"IE"
"2688",0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,"6",2.77258872223978,"IE"
"2689",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"8",3.91202300542815,"IE"
"2690",0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,"10",3.91202300542815,"IE"
"2691",0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,"13",3.91202300542815,"IE"
"2692",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"8",2.77258872223978,"IE"
"2693",1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,"6",4.24849524204936,"IE"
"2694",0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,"12",1.6094379124341,"IE"
"2695",0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,"6",2.99573227355399,"IE"
"2696",0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,"8",4.0943445622221,"IE"
"2697",1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,"6",4.38202663467388,"IE"
"2698",1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,"5",1.6094379124341,"IE"
"2699",0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"7",2.30258509299405,"IE"
"2700",0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,"2",4.24849524204936,"IE"
"2701",1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,"6",3.40119738166216,"IE"
"2702",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"5",1.09861228866811,"IE"
"2703",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"8",3.40119738166216,"IE"
"2704",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"16",2.30258509299405,"IE"
"2705",0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,"9",3.91202300542815,"IE"
"2706",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"7",2.99573227355399,"IE"
"2707",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"6",4.38202663467388,"IE"
"2708",0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,"11",1.09861228866811,"IE"
"2709",0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,"12",2.30258509299405,"IE"
"2710",0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"15",5.85793315448346,"IE"
"2711",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"15",3.91202300542815,"IE"
"2712",1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,"10",0.693147180559945,"IE"
"2713",1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,"6",8.02747653086048,"IE"
"2714",0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,"9",4.60517018598809,"IE"
"2715",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"5",2.30258509299405,"IE"
"2716",1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,"6",4.24849524204936,"IE"
"2717",0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,"2",4.17438726989564,"IE"
"2718",1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,"2",4.0943445622221,"IE"
"2719",1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"8",3.40119738166216,"IE"
"2720",0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,"7",3.68887945411394,"IE"
"2721",0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,"13",2.30258509299405,"IE"
"2722",0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,"2",5.85793315448346,"IE"
"2723",1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,"9",1.6094379124341,"IE"
"2724",0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,"6",4.46590811865458,"IE"
"2725",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"6",2.30258509299405,"IE"
"2726",0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,"2",6.30991827822652,"IE"
"2727",1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,"8",1.09861228866811,"IE"
"2728",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,"6",0.693147180559945,"IE"
"2729",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"5",4.00733318523247,"IE"
"2730",0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,"2",3.91202300542815,"IE"
"2731",1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,"8",5.01063529409626,"IE"
"2732",0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,"6",2.30258509299405,"IE"
"2733",1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,"14",4.00733318523247,"IE"
"2734",1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,"12",3.2188758248682,"IE"
"2735",0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,"16",3.40119738166216,"IE"
"2736",0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"12",0.693147180559945,"IE"
"2737",0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,"10",0.693147180559945,"IE"
"2738",1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"6",2.30258509299405,"IE"
"2739",1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,"12",5.01063529409626,"IE"
"2740",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"8",0.693147180559945,"IE"
"2741",0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,"2",1.6094379124341,"IE"
"2742",1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,"6",1.94591014905531,"IE"
"2743",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"6",1.09861228866811,"IE"
"2744",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,"6",0.693147180559945,"IE"
"2745",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,"8",2.19722457733622,"IE"
"2746",0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,"6",1.09861228866811,"IE"
"2747",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",1.09861228866811,"IE"
"2748",0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,"15",2.83321334405622,"IE"
"2749",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"12",2.70805020110221,"IE"
"2750",0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,"6",2.30258509299405,"IE"
"2751",0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,"6",0.693147180559945,"IE"
"2752",0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,"6",2.83321334405622,"IE"
"2753",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"6",2.07944154167984,"IE"
"2754",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"8",0.693147180559945,"IE"
"2755",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,"6",2.30258509299405,"IE"
"2756",0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,"6",0.693147180559945,"IE"
"2757",0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,"6",2.70805020110221,"IE"
"2758",0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,"10",2.07944154167984,"IE"
"2759",0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,"7",1.6094379124341,"IE"
"2760",0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,"2",2.19722457733622,"IE"
"2761",0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,"6",1.6094379124341,"IE"
"2762",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"12",0.693147180559945,"IE"
"2763",0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,"6",2.30258509299405,"IE"
"2764",0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,"8",3.09104245335832,"IE"
"2765",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,"14",1.09861228866811,"IE"
"2766",0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,"8",2.07944154167984,"IE"
"2767",1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,"5",0.693147180559945,"IE"
"2768",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"8",0.693147180559945,"IE"
"2769",0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,"2",2.30258509299405,"IE"
"2770",0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,"6",1.6094379124341,"IE"
"2771",0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,"6",1.6094379124341,"IE"
"2772",1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,"6",2.70805020110221,"IE"
"2773",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"8",0.693147180559945,"IE"
"2774",1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,"12",0.693147180559945,"IE"
"2775",0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,"9",0.693147180559945,"IE"
"2776",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"2",2.07944154167984,"IE"
"2777",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"15",2.484906649788,"IE"
"2778",1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,"8",0.693147180559945,"IE"
"2779",1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,"5",2.39789527279837,"IE"
"2780",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,"6",1.94591014905531,"IE"
"2781",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"8",1.6094379124341,"IE"
"2782",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"7",2.99573227355399,"IE"
"2783",1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,"6",1.09861228866811,"IE"
"2784",1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,"6",1.79175946922805,"IE"
"2785",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"15",1.38629436111989,"IE"
"2786",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"8",0.693147180559945,"IE"
"2787",0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"9",1.6094379124341,"IE"
"2788",0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,"9",2.30258509299405,"IE"
"2789",0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,"6",1.6094379124341,"IE"
"2790",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"14",1.6094379124341,"IE"
"2791",1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,"6",1.38629436111989,"IE"
"2792",0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,"6",1.94591014905531,"IE"
"2793",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"6",2.30258509299405,"IE"
"2794",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"6",2.30258509299405,"IE"
"2795",0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,"16",1.38629436111989,"IE"
"2796",0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,"6",3.40119738166216,"IE"
"2797",0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,"6",2.30258509299405,"IE"
"2798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"15",1.6094379124341,"IE"
"2799",0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,"13",1.09861228866811,"IE"
"2800",1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,"6",0.693147180559945,"IE"
"2801",0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,"8",2.30258509299405,"IE"
"2802",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"9",1.38629436111989,"IE"
"2803",0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"16",2.70805020110221,"IE"
"2804",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"13",1.6094379124341,"IE"
"2805",0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,"6",0.693147180559945,"IE"
"2806",0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,"6",1.6094379124341,"IE"
"2807",0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,"12",0.693147180559945,"IE"
"2808",0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,"2",1.6094379124341,"IE"
"2809",1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,"16",1.94591014905531,"IE"
"2810",0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,"7",3.40119738166216,"IE"
"2811",0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,"15",1.6094379124341,"IE"
"2812",1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,"2",1.6094379124341,"IE"
"2813",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,"9",1.79175946922805,"IE"
"2814",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"6",1.6094379124341,"IE"
"2815",0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,"12",2.484906649788,"IE"
